Rank,Country/Territory,Name,Date,Points Accumulated
55,TPE,Hsu Yin-Hui,2023-07-18,"8,400"
56,ESP,Clara Azurmendi,2023-07-18,"7,880"
57,IRL,Kate Frost,2023-07-18,"7,560"
58,KOR,Lee So Hee,2023-07-18,"7,320"
59,TPE,Hsieh Pei Shan,2023-07-18,"7,190"
60,BRA,Sania Lima,2023-07-18,"7,010"
61,AUS,Setyana Mapasa,2023-07-18,"6,640"
62,BRA,Jaqueline Lima,2023-07-18,"6,340"
63,UKR,Mariia Stoliarenko,2023-07-18,"6,090"
63,IND,Reddy Sikki,2023-07-18,"6,090"
65,CHN,Chen Fang Hui,2023-07-18,"5,950"
66,TPE,Liu Chiao-Yun,2023-07-18,"5,520"
67,HKG,Fan Ka Yan,2023-07-18,"5,500"
68,CHN,Chen Xiao Fei,2023-07-18,"5,500"
69,CAN,Jackie Dent,2023-07-18,"4,970"
70,TPE,Hung En-Tzu,2023-07-18,"4,900"
71,IND,Haritha Manazhiyil H,2023-07-18,"4,880"
72,MAS,Go Pei Kee,2023-07-18,"4,800"
73,NED,Kirsten De Wit,2023-07-18,"4,420"
74,IND,Simran Singhi,2023-07-18,"4,000"
75,IND,Rutaparna Panda,2023-07-18,"3,890"
75,THA,Laksika Kanlaha,2023-07-18,"3,890"
75,CAN,Talia Ng,2023-07-18,"3,890"
78,INA,Ridya Aulia Fatasya,2023-07-18,"3,880"
79,HKG,Lui Lok Lok,2023-07-18,"3,850"
79,CHN,Bao Li Jing,2023-07-18,"3,850"
81,CAN,Jacqueline Cheung,2023-07-18,"3,600"
82,SWE,Malena Norrman,2023-07-18,"3,410"
83,EST,Kati-Kreet Käsner,2023-07-18,"3,340"
83,ITA,Martina Corsini,2023-07-18,"3,340"
85,CHN,Luo Xu Min,2023-07-18,"3,030"
85,MAS,Go Pei Kee,2023-07-18,"3,030"
85,CHN,Li Ying,2023-07-18,"3,030"
88,THA,Ornnicha Jongsathapornparn,2023-07-18,"2,990"
88,MAS,Cheng Su Hui,2023-07-18,"2,990"
90,NZL,Erena Calder -Hawkins,2023-07-18,"2,750"
90,TPE,Cheng Yu-Pei,2023-07-18,"2,750"
90,TPE,Lee Yu-Hsuan,2023-07-18,"2,750"
90,TPE,Chiu Pin-Chian,2023-07-18,"2,750"
90,CAN,Jeslyn Chow,2023-07-18,"2,750"
95,IND,Shruti Mishra,2023-07-18,"2,660"
96,CAN,Joanna Xu,2023-07-18,"2,220"
97,CHN,Qiao Shi Jun,2023-07-18,"2,110"
97,CHN,Wang Hui,2023-07-18,"2,110"
97,CHN,Li Yi Jing,2023-07-18,"2,110"
97,CHN,Hua Xiao Bei,2023-07-18,"2,110"
1,KOR,Baek Ha Na,2023-06-20,"73,520"
2,KOR,Kim So Yeong,2023-06-20,"53,270"
3,CHN,Li Wen Mei,2023-06-20,"49,780"
4,JPN,Yuki Fukushima,2023-06-20,"49,280"
5,CHN,Chen Qing Chen,2023-06-20,"45,550"
6,INA,Apriyani Rahayu,2023-06-20,"44,500"
7,KOR,Jeong Na Eun,2023-06-20,"43,530"
8,CHN,Zhang Shu Xian,2023-06-20,"41,000"
9,THA,Benyapa Aimsaard,2023-06-20,"40,330"
10,THA,Jongkolphan Kititharakul,2023-06-20,"40,000"
11,JPN,Nami Matsuyama,2023-06-20,"39,440"
12,MAS,Tan Pearly,2023-06-20,"37,150"
13,JPN,Rin Iwanaga,2023-06-20,"36,510"
14,ENG,Chloe Birch,2023-06-20,"36,240"
15,JPN,Rena Miyaura,2023-06-20,"35,680"
16,INA,Febriana Dwipuji Kusuma,2023-06-20,"32,680"
17,TPE,Lee Chia Hsin,2023-06-20,"31,760"
18,JPN,Mayu Matsumoto,2023-06-20,"31,320"
19,JPN,Rui Hirokami,2023-06-20,"30,720"
20,HKG,Yeung Nga Ting,2023-06-20,"30,370"
21,IND,Treesa Jolly,2023-06-20,"28,190"
22,MAS,Vivian Hoo,2023-06-20,"28,160"
23,INA,Lanny Tria Mayasari,2023-06-20,"27,170"
24,BUL,Gabriela Stoeva,2023-06-20,"26,990"
25,SGP,Jin Yu Jia,2023-06-20,"26,250"
26,FRA,Margot Lambert,2023-06-20,"25,510"
27,DEN,Maiken Fruergaard,2023-06-20,"25,140"
28,CAN,Catherine Choi,2023-06-20,"24,290"
29,INA,Meilysa Trias Puspitasari,2023-06-20,"24,130"
30,GER,Linda Efler,2023-06-20,"23,760"
31,CHN,Liu Sheng Shu,2023-06-20,"23,240"
32,THA,Supissara Paewsampran,2023-06-20,"23,030"
33,NED,Debora Jille,2023-06-20,"20,980"
34,SCO,Julie Macpherson,2023-06-20,"20,170"
35,USA,Srivedya Gurazada,2023-06-20,"18,220"
36,TPE,Chang Ching Hui,2023-06-20,"16,580"
37,IND,Ashwini Bhat K.,2023-06-20,"16,440"
38,HKG,Ng Tsz Yau,2023-06-20,"15,300"
39,TPE,Hsu Ya Ching,2023-06-20,"15,020"
40,CHN,Li Yi Jing,2023-06-20,"14,300"
41,USA,Annie Xu,2023-06-20,"13,570"
42,KOR,Baek Ha Na,2023-06-20,"12,860"
43,TPE,Hu Ling Fang,2023-06-20,"12,670"
44,KOR,Lee Yu Lim,2023-06-20,"12,490"
45,GER,Stine Kuespert,2023-06-20,"12,200"
46,CHN,Liu Sheng Shu,2023-06-20,"11,950"
47,CHN,Du Yue,2023-06-20,"11,880"
48,IND,Tanisha Crasto,2023-06-20,"10,120"
49,CHN,Tan Ning,2023-06-20,"9,940"
50,USA,Paula Lynn Cao Hok,2023-06-20,"9,100"
51,USA,Francesca Corbett,2023-06-20,"8,610"
52,ESP,Clara Azurmendi,2023-06-20,"7,880"
53,IRL,Kate Frost,2023-06-20,"7,560"
54,KOR,Lee So Hee,2023-06-20,"7,320"
55,JPN,Sayaka Hobara,2023-06-20,"7,170"
56,BRA,Jaqueline Lima,2023-06-20,"6,340"
57,UKR,Mariia Stoliarenko,2023-06-20,"6,090"
57,IND,Reddy Sikki,2023-06-20,"6,090"
59,CHN,Chen Fang Hui,2023-06-20,"5,950"
60,TPE,Hsieh Pei Shan,2023-06-20,"5,520"
61,CHN,Chen Xiao Fei,2023-06-20,"5,500"
62,IND,Haritha Manazhiyil H,2023-06-20,"4,880"
63,MAS,Go Pei Kee,2023-06-20,"4,800"
64,CHN,Keng Shu Liang,2023-06-20,"4,680"
65,TPE,Hsu Yin-Hui,2023-06-20,"4,510"
66,NED,Kirsten De Wit,2023-06-20,"4,420"
67,IND,Simran Singhi,2023-06-20,"4,000"
68,THA,Laksika Kanlaha,2023-06-20,"3,890"
69,INA,Ridya Aulia Fatasya,2023-06-20,"3,880"
70,CHN,Bao Li Jing,2023-06-20,"3,850"
71,SWE,Malena Norrman,2023-06-20,"3,410"
72,EST,Kati-Kreet Käsner,2023-06-20,"3,340"
72,ITA,Martina Corsini,2023-06-20,"3,340"
74,CHN,Luo Xu Min,2023-06-20,"3,030"
74,MAS,Go Pei Kee,2023-06-20,"3,030"
74,CHN,Li Ying,2023-06-20,"3,030"
77,THA,Ornnicha Jongsathapornparn,2023-06-20,"2,990"
77,MAS,Cheng Su Hui,2023-06-20,"2,990"
79,HKG,Fan Ka Yan,2023-06-20,"2,750"
80,IND,Shruti Mishra,2023-06-20,"2,660"
81,CHN,Qiao Shi Jun,2023-06-20,"2,110"
81,CHN,Wang Hui,2023-06-20,"2,110"
81,CHN,Li Yi Jing,2023-06-20,"2,110"
81,CHN,Hua Xiao Bei,2023-06-20,"2,110"
81,TPE,Chung Kan-Yu,2023-06-20,"2,110"
81,CHN,Ding Ke Yun,2023-06-20,"2,110"
87,TPE,Liu Chiao-Yun,2023-06-20,"1,670"
87,DEN,Natasja P. Anthonisen,2023-06-20,"1,670"
87,AUT,Serena Au Yeong,2023-06-20,"1,670"
87,AUS,Kaitlyn Ea,2023-06-20,"1,670"
87,THA,Pichamon Phatcharaphisutsin,2023-06-20,"1,670"
87,POL,Dominika Kwasnik,2023-06-20,"1,670"
87,THA,Tidapron Kleebyeesun,2023-06-20,"1,670"
87,FRA,Sharone Bauer,2023-06-20,"1,670"
87,CAN,Talia Ng,2023-06-20,"1,670"
96,CHN,Chen Ying Xue,2023-06-20,"1,290"
96,CHN,Hu Shen Han,2023-06-20,"1,290"
96,CHN,Cheng Ling Lu,2023-06-20,"1,290"
96,CHN,Ren Xue Fei,2023-06-20,"1,290"
96,AZE,Keisha Fatimah Azzahra,2023-06-20,"1,290"
1,KOR,Baek Ha Na,2023-06-13,"61,520"
2,KOR,Kim So Yeong,2023-06-13,"50,270"
3,CHN,Li Wen Mei,2023-06-13,"46,780"
4,JPN,Yuki Fukushima,2023-06-13,"39,080"
5,CHN,Chen Qing Chen,2023-06-13,"38,950"
6,INA,Apriyani Rahayu,2023-06-13,"37,900"
7,MAS,Tan Pearly,2023-06-13,"37,150"
8,JPN,Nami Matsuyama,2023-06-13,"36,440"
9,THA,Benyapa Aimsaard,2023-06-13,"35,530"
10,THA,Jongkolphan Kititharakul,2023-06-13,"35,200"
11,KOR,Jeong Na Eun,2023-06-13,"35,130"
12,CHN,Zhang Shu Xian,2023-06-13,"34,400"
13,ENG,Chloe Birch,2023-06-13,"33,240"
14,JPN,Rin Iwanaga,2023-06-13,"31,710"
15,JPN,Rena Miyaura,2023-06-13,"29,080"
16,INA,Febriana Dwipuji Kusuma,2023-06-13,"27,880"
17,JPN,Rui Hirokami,2023-06-13,"27,720"
18,BUL,Gabriela Stoeva,2023-06-13,"26,990"
19,TPE,Lee Chia Hsin,2023-06-13,"26,960"
20,HKG,Yeung Nga Ting,2023-06-13,"25,570"
21,IND,Treesa Jolly,2023-06-13,"25,190"
22,MAS,Vivian Hoo,2023-06-13,"25,160"
23,DEN,Maiken Fruergaard,2023-06-13,"25,140"
24,INA,Lanny Tria Mayasari,2023-06-13,"24,170"
25,SGP,Jin Yu Jia,2023-06-13,"23,250"
26,CHN,Liu Sheng Shu,2023-06-13,"23,240"
27,THA,Supissara Paewsampran,2023-06-13,"23,030"
28,JPN,Mayu Matsumoto,2023-06-13,"22,920"
29,FRA,Margot Lambert,2023-06-13,"22,510"
30,GER,Linda Efler,2023-06-13,"20,760"
31,CAN,Catherine Choi,2023-06-13,"19,490"
32,INA,Meilysa Trias Puspitasari,2023-06-13,"19,330"
33,NED,Debora Jille,2023-06-13,"17,980"
34,SCO,Julie Macpherson,2023-06-13,"17,170"
35,TPE,Chang Ching Hui,2023-06-13,"16,580"
36,IND,Ashwini Bhat K.,2023-06-13,"16,440"
37,HKG,Ng Tsz Yau,2023-06-13,"15,300"
38,USA,Srivedya Gurazada,2023-06-13,"15,220"
39,TPE,Hsu Ya Ching,2023-06-13,"15,020"
40,CHN,Li Yi Jing,2023-06-13,"14,300"
41,KOR,Baek Ha Na,2023-06-13,"12,860"
42,TPE,Hu Ling Fang,2023-06-13,"12,670"
43,KOR,Lee Yu Lim,2023-06-13,"12,490"
44,GER,Stine Kuespert,2023-06-13,"12,200"
45,CHN,Liu Sheng Shu,2023-06-13,"11,950"
46,CHN,Du Yue,2023-06-13,"11,880"
47,USA,Annie Xu,2023-06-13,"10,570"
48,IND,Tanisha Crasto,2023-06-13,"10,120"
49,CHN,Tan Ning,2023-06-13,"9,940"
50,USA,Paula Lynn Cao Hok,2023-06-13,"9,100"
51,USA,Francesca Corbett,2023-06-13,"8,610"
52,ESP,Clara Azurmendi,2023-06-13,"7,880"
53,IRL,Kate Frost,2023-06-13,"7,560"
54,KOR,Lee So Hee,2023-06-13,"7,320"
55,JPN,Sayaka Hobara,2023-06-13,"7,170"
56,BRA,Jaqueline Lima,2023-06-13,"6,340"
57,UKR,Mariia Stoliarenko,2023-06-13,"6,090"
57,IND,Reddy Sikki,2023-06-13,"6,090"
59,CHN,Chen Fang Hui,2023-06-13,"5,950"
60,TPE,Hsieh Pei Shan,2023-06-13,"5,520"
61,CHN,Chen Xiao Fei,2023-06-13,"5,500"
62,IND,Haritha Manazhiyil H,2023-06-13,"4,880"
63,MAS,Go Pei Kee,2023-06-13,"4,800"
64,CHN,Keng Shu Liang,2023-06-13,"4,680"
65,TPE,Hsu Yin-Hui,2023-06-13,"4,510"
66,NED,Kirsten De Wit,2023-06-13,"4,420"
67,IND,Simran Singhi,2023-06-13,"4,000"
68,THA,Laksika Kanlaha,2023-06-13,"3,890"
69,CHN,Bao Li Jing,2023-06-13,"3,850"
70,SWE,Malena Norrman,2023-06-13,"3,410"
71,EST,Kati-Kreet Käsner,2023-06-13,"3,340"
71,ITA,Martina Corsini,2023-06-13,"3,340"
73,CHN,Luo Xu Min,2023-06-13,"3,030"
73,MAS,Go Pei Kee,2023-06-13,"3,030"
73,CHN,Li Ying,2023-06-13,"3,030"
76,THA,Ornnicha Jongsathapornparn,2023-06-13,"2,990"
76,MAS,Cheng Su Hui,2023-06-13,"2,990"
78,HKG,Fan Ka Yan,2023-06-13,"2,750"
79,IND,Shruti Mishra,2023-06-13,"2,660"
80,CHN,Qiao Shi Jun,2023-06-13,"2,110"
80,CHN,Wang Hui,2023-06-13,"2,110"
80,CHN,Li Yi Jing,2023-06-13,"2,110"
80,CHN,Hua Xiao Bei,2023-06-13,"2,110"
80,TPE,Chung Kan-Yu,2023-06-13,"2,110"
80,CHN,Ding Ke Yun,2023-06-13,"2,110"
86,TPE,Liu Chiao-Yun,2023-06-13,"1,670"
86,DEN,Natasja P. Anthonisen,2023-06-13,"1,670"
86,AUT,Serena Au Yeong,2023-06-13,"1,670"
86,AUS,Kaitlyn Ea,2023-06-13,"1,670"
86,THA,Pichamon Phatcharaphisutsin,2023-06-13,"1,670"
86,POL,Dominika Kwasnik,2023-06-13,"1,670"
86,THA,Tidapron Kleebyeesun,2023-06-13,"1,670"
86,FRA,Sharone Bauer,2023-06-13,"1,670"
86,CAN,Talia Ng,2023-06-13,"1,670"
95,CHN,Chen Ying Xue,2023-06-13,"1,290"
95,CHN,Hu Shen Han,2023-06-13,"1,290"
95,CHN,Cheng Ling Lu,2023-06-13,"1,290"
95,CHN,Ren Xue Fei,2023-06-13,"1,290"
95,AZE,Keisha Fatimah Azzahra,2023-06-13,"1,290"
95,MAC,Weng Chi Ng,2023-06-13,"1,290"
1,KOR,Baek Ha Na,2023-07-11,"73,520"
2,JPN,Yuki Fukushima,2023-07-11,"55,700"
3,KOR,Kim So Yeong,2023-07-11,"53,270"
4,CHN,Li Wen Mei,2023-07-11,"49,780"
5,JPN,Nami Matsuyama,2023-07-11,"48,640"
6,THA,Jongkolphan Kititharakul,2023-07-11,"46,420"
7,CHN,Chen Qing Chen,2023-07-11,"45,550"
8,THA,Benyapa Aimsaard,2023-07-11,"45,370"
9,INA,Apriyani Rahayu,2023-07-11,"44,500"
10,KOR,Jeong Na Eun,2023-07-11,"43,530"
11,CHN,Zhang Shu Xian,2023-07-11,"41,000"
12,JPN,Rena Miyaura,2023-07-11,"40,720"
13,JPN,Rin Iwanaga,2023-07-11,"40,110"
14,JPN,Mayu Matsumoto,2023-07-11,"39,120"
15,TPE,Lee Chia Hsin,2023-07-11,"38,880"
16,INA,Febriana Dwipuji Kusuma,2023-07-11,"38,630"
17,MAS,Tan Pearly,2023-07-11,"37,150"
18,ENG,Chloe Birch,2023-07-11,"36,240"
19,JPN,Rui Hirokami,2023-07-11,"32,940"
20,MAS,Vivian Hoo,2023-07-11,"30,910"
21,HKG,Yeung Nga Ting,2023-07-11,"30,370"
22,DEN,Maiken Fruergaard,2023-07-11,"28,740"
23,CHN,Liu Sheng Shu,2023-07-11,"28,280"
24,IND,Treesa Jolly,2023-07-11,"28,190"
25,CAN,Catherine Choi,2023-07-11,"27,890"
26,FRA,Margot Lambert,2023-07-11,"27,730"
27,INA,Lanny Tria Mayasari,2023-07-11,"27,170"
28,BUL,Gabriela Stoeva,2023-07-11,"26,990"
29,INA,Meilysa Trias Puspitasari,2023-07-11,"26,880"
30,SGP,Jin Yu Jia,2023-07-11,"26,250"
31,GER,Linda Efler,2023-07-11,"23,760"
32,THA,Supissara Paewsampran,2023-07-11,"23,030"
33,NED,Debora Jille,2023-07-11,"20,980"
34,TPE,Chang Ching Hui,2023-07-11,"20,470"
35,TPE,Hsu Ya Ching,2023-07-11,"20,290"
36,SCO,Julie Macpherson,2023-07-11,"20,170"
37,USA,Annie Xu,2023-07-11,"19,640"
38,KOR,Lee Yu Lim,2023-07-11,"19,490"
39,CHN,Li Yi Jing,2023-07-11,"19,340"
40,USA,Srivedya Gurazada,2023-07-11,"18,220"
41,TPE,Hu Ling Fang,2023-07-11,"16,520"
42,IND,Ashwini Bhat K.,2023-07-11,"16,440"
43,HKG,Ng Tsz Yau,2023-07-11,"15,300"
44,GER,Stine Kuespert,2023-07-11,"14,420"
45,KOR,Baek Ha Na,2023-07-11,"12,860"
46,USA,Francesca Corbett,2023-07-11,"12,210"
47,CHN,Liu Sheng Shu,2023-07-11,"11,950"
48,CHN,Du Yue,2023-07-11,"11,880"
49,IND,Tanisha Crasto,2023-07-11,"10,120"
50,CHN,Tan Ning,2023-07-11,"9,940"
51,USA,Paula Lynn Cao Hok,2023-07-11,"9,100"
52,AUS,Kaitlyn Ea,2023-07-11,"8,020"
53,ESP,Clara Azurmendi,2023-07-11,"7,880"
54,IRL,Kate Frost,2023-07-11,"7,560"
55,KOR,Lee So Hee,2023-07-11,"7,320"
56,TPE,Hsieh Pei Shan,2023-07-11,"7,190"
57,JPN,Sayaka Hobara,2023-07-11,"7,170"
58,CHN,Keng Shu Liang,2023-07-11,"6,900"
59,TPE,Hsu Yin-Hui,2023-07-11,"6,730"
60,BRA,Jaqueline Lima,2023-07-11,"6,340"
61,UKR,Mariia Stoliarenko,2023-07-11,"6,090"
61,IND,Reddy Sikki,2023-07-11,"6,090"
63,CHN,Chen Fang Hui,2023-07-11,"5,950"
64,TPE,Liu Chiao-Yun,2023-07-11,"5,520"
65,HKG,Fan Ka Yan,2023-07-11,"5,500"
66,CHN,Chen Xiao Fei,2023-07-11,"5,500"
67,TPE,Hung En-Tzu,2023-07-11,"4,900"
68,IND,Haritha Manazhiyil H,2023-07-11,"4,880"
69,MAS,Go Pei Kee,2023-07-11,"4,800"
70,NED,Kirsten De Wit,2023-07-11,"4,420"
71,BRA,Sania Lima,2023-07-11,"4,260"
72,IND,Simran Singhi,2023-07-11,"4,000"
73,IND,Rutaparna Panda,2023-07-11,"3,890"
73,THA,Laksika Kanlaha,2023-07-11,"3,890"
73,CAN,Talia Ng,2023-07-11,"3,890"
73,AUS,Setyana Mapasa,2023-07-11,"3,890"
77,INA,Ridya Aulia Fatasya,2023-07-11,"3,880"
78,HKG,Lui Lok Lok,2023-07-11,"3,850"
78,CHN,Bao Li Jing,2023-07-11,"3,850"
80,CAN,Jacqueline Cheung,2023-07-11,"3,600"
81,SWE,Malena Norrman,2023-07-11,"3,410"
82,EST,Kati-Kreet Käsner,2023-07-11,"3,340"
82,ITA,Martina Corsini,2023-07-11,"3,340"
84,CHN,Luo Xu Min,2023-07-11,"3,030"
84,MAS,Go Pei Kee,2023-07-11,"3,030"
84,CHN,Li Ying,2023-07-11,"3,030"
87,THA,Ornnicha Jongsathapornparn,2023-07-11,"2,990"
87,MAS,Cheng Su Hui,2023-07-11,"2,990"
89,NZL,Erena Calder -Hawkins,2023-07-11,"2,750"
89,TPE,Cheng Yu-Pei,2023-07-11,"2,750"
89,TPE,Lee Yu-Hsuan,2023-07-11,"2,750"
89,TPE,Chiu Pin-Chian,2023-07-11,"2,750"
93,IND,Shruti Mishra,2023-07-11,"2,660"
94,CAN,Joanna Xu,2023-07-11,"2,220"
94,CAN,Jackie Dent,2023-07-11,"2,220"
96,CHN,Qiao Shi Jun,2023-07-11,"2,110"
96,CHN,Wang Hui,2023-07-11,"2,110"
96,CHN,Li Yi Jing,2023-07-11,"2,110"
96,CHN,Hua Xiao Bei,2023-07-11,"2,110"
96,TPE,Chung Kan-Yu,2023-07-11,"2,110"
1,KOR,Baek Ha Na,2023-05-30,"45,750"
2,CHN,Li Wen Mei,2023-05-30,"35,480"
3,KOR,Kim So Yeong,2023-05-30,"35,020"
4,JPN,Yuki Fukushima,2023-05-30,"34,760"
5,MAS,Tan Pearly,2023-05-30,"34,490"
6,JPN,Nami Matsuyama,2023-05-30,"30,390"
7,INA,Apriyani Rahayu,2023-05-30,"29,980"
8,CHN,Chen Qing Chen,2023-05-30,"27,950"
9,ENG,Chloe Birch,2023-05-30,"26,980"
10,CHN,Zhang Shu Xian,2023-05-30,"26,700"
11,KOR,Jeong Na Eun,2023-05-30,"25,770"
12,THA,Jongkolphan Kititharakul,2023-05-30,"24,460"
13,JPN,Rena Miyaura,2023-05-30,"24,200"
14,THA,Benyapa Aimsaard,2023-05-30,"23,410"
15,BUL,Gabriela Stoeva,2023-05-30,"23,390"
16,THA,Supissara Paewsampran,2023-05-30,"23,030"
17,IND,Treesa Jolly,2023-05-30,"22,530"
18,TPE,Lee Chia Hsin,2023-05-30,"22,080"
19,DEN,Maiken Fruergaard,2023-05-30,"21,540"
20,INA,Febriana Dwipuji Kusuma,2023-05-30,"21,340"
21,JPN,Rin Iwanaga,2023-05-30,"20,620"
22,FRA,Margot Lambert,2023-05-30,"19,850"
23,JPN,Rui Hirokami,2023-05-30,"19,800"
24,HKG,Yeung Nga Ting,2023-05-30,"19,030"
25,MAS,Vivian Hoo,2023-05-30,"18,900"
26,SGP,Jin Yu Jia,2023-05-30,"18,370"
27,CHN,Liu Sheng Shu,2023-05-30,"18,200"
28,INA,Lanny Tria Mayasari,2023-05-30,"17,910"
29,JPN,Mayu Matsumoto,2023-05-30,"16,870"
30,GER,Linda Efler,2023-05-30,"15,880"
31,HKG,Ng Tsz Yau,2023-05-30,"15,300"
32,CAN,Catherine Choi,2023-05-30,"14,610"
33,INA,Meilysa Trias Puspitasari,2023-05-30,"14,450"
34,TPE,Chang Ching Hui,2023-05-30,"14,360"
35,CHN,Li Yi Jing,2023-05-30,"14,300"
36,IND,Ashwini Bhat K.,2023-05-30,"14,220"
37,NED,Debora Jille,2023-05-30,"13,100"
38,KOR,Baek Ha Na,2023-05-30,"12,860"
39,TPE,Hsu Ya Ching,2023-05-30,"12,800"
40,SCO,Julie Macpherson,2023-05-30,"12,290"
41,TPE,Hu Ling Fang,2023-05-30,"12,240"
42,USA,Srivedya Gurazada,2023-05-30,"12,130"
43,CHN,Liu Sheng Shu,2023-05-30,"11,950"
44,CHN,Du Yue,2023-05-30,"11,880"
45,USA,Annie Xu,2023-05-30,"10,570"
46,IND,Tanisha Crasto,2023-05-30,"10,120"
47,GER,Stine Kuespert,2023-05-30,"9,980"
48,CHN,Tan Ning,2023-05-30,"9,940"
49,USA,Paula Lynn Cao Hok,2023-05-30,"9,100"
50,USA,Francesca Corbett,2023-05-30,"8,610"
51,ESP,Clara Azurmendi,2023-05-30,"7,880"
52,IRL,Kate Frost,2023-05-30,"7,560"
53,KOR,Lee Yu Lim,2023-05-30,"7,450"
54,KOR,Lee So Hee,2023-05-30,"7,320"
55,JPN,Sayaka Hobara,2023-05-30,"7,170"
56,BRA,Jaqueline Lima,2023-05-30,"6,340"
57,UKR,Mariia Stoliarenko,2023-05-30,"6,090"
57,IND,Reddy Sikki,2023-05-30,"6,090"
59,CHN,Chen Fang Hui,2023-05-30,"5,950"
60,TPE,Hsieh Pei Shan,2023-05-30,"5,520"
61,CHN,Chen Xiao Fei,2023-05-30,"5,500"
62,IND,Haritha Manazhiyil H,2023-05-30,"4,880"
63,MAS,Go Pei Kee,2023-05-30,"4,800"
64,CHN,Keng Shu Liang,2023-05-30,"4,680"
65,TPE,Hsu Yin-Hui,2023-05-30,"4,510"
66,NED,Kirsten De Wit,2023-05-30,"4,420"
67,IND,Simran Singhi,2023-05-30,"4,000"
68,CHN,Bao Li Jing,2023-05-30,"3,850"
69,SWE,Malena Norrman,2023-05-30,"3,410"
70,EST,Kati-Kreet Käsner,2023-05-30,"3,340"
70,ITA,Martina Corsini,2023-05-30,"3,340"
72,CHN,Luo Xu Min,2023-05-30,"3,030"
72,MAS,Go Pei Kee,2023-05-30,"3,030"
72,CHN,Li Ying,2023-05-30,"3,030"
75,MAS,Cheng Su Hui,2023-05-30,"2,990"
76,HKG,Fan Ka Yan,2023-05-30,"2,750"
77,IND,Shruti Mishra,2023-05-30,"2,660"
78,CHN,Qiao Shi Jun,2023-05-30,"2,110"
78,CHN,Wang Hui,2023-05-30,"2,110"
78,THA,Ornnicha Jongsathapornparn,2023-05-30,"2,110"
78,CHN,Li Yi Jing,2023-05-30,"2,110"
78,CHN,Hua Xiao Bei,2023-05-30,"2,110"
78,TPE,Chung Kan-Yu,2023-05-30,"2,110"
78,CHN,Ding Ke Yun,2023-05-30,"2,110"
85,TPE,Liu Chiao-Yun,2023-05-30,"1,670"
85,DEN,Natasja P. Anthonisen,2023-05-30,"1,670"
85,AUT,Serena Au Yeong,2023-05-30,"1,670"
85,AUS,Kaitlyn Ea,2023-05-30,"1,670"
85,THA,Pichamon Phatcharaphisutsin,2023-05-30,"1,670"
85,THA,Laksika Kanlaha,2023-05-30,"1,670"
85,POL,Dominika Kwasnik,2023-05-30,"1,670"
85,THA,Tidapron Kleebyeesun,2023-05-30,"1,670"
85,FRA,Sharone Bauer,2023-05-30,"1,670"
85,CAN,Talia Ng,2023-05-30,"1,670"
95,CHN,Chen Ying Xue,2023-05-30,"1,290"
95,CHN,Hu Shen Han,2023-05-30,"1,290"
95,CHN,Cheng Ling Lu,2023-05-30,"1,290"
95,CHN,Ren Xue Fei,2023-05-30,"1,290"
95,AZE,Keisha Fatimah Azzahra,2023-05-30,"1,290"
95,MAC,Weng Chi Ng,2023-05-30,"1,290"
1,KOR,Baek Ha Na,2023-06-06,"52,170"
2,KOR,Kim So Yeong,2023-06-06,"44,220"
3,CHN,Li Wen Mei,2023-06-06,"39,080"
4,JPN,Yuki Fukushima,2023-06-06,"34,760"
5,MAS,Tan Pearly,2023-06-06,"34,490"
6,INA,Apriyani Rahayu,2023-06-06,"33,580"
7,THA,Benyapa Aimsaard,2023-06-06,"31,210"
8,THA,Jongkolphan Kititharakul,2023-06-06,"30,880"
9,KOR,Jeong Na Eun,2023-06-06,"30,810"
10,ENG,Chloe Birch,2023-06-06,"30,580"
11,JPN,Nami Matsuyama,2023-06-06,"30,390"
12,CHN,Chen Qing Chen,2023-06-06,"27,950"
13,BUL,Gabriela Stoeva,2023-06-06,"26,990"
14,CHN,Zhang Shu Xian,2023-06-06,"26,700"
15,JPN,Rena Miyaura,2023-06-06,"26,420"
16,JPN,Rin Iwanaga,2023-06-06,"25,660"
17,DEN,Maiken Fruergaard,2023-06-06,"25,140"
18,TPE,Lee Chia Hsin,2023-06-06,"24,300"
19,INA,Febriana Dwipuji Kusuma,2023-06-06,"23,560"
20,JPN,Rui Hirokami,2023-06-06,"23,400"
21,CHN,Liu Sheng Shu,2023-06-06,"23,240"
22,THA,Supissara Paewsampran,2023-06-06,"23,030"
23,IND,Treesa Jolly,2023-06-06,"22,530"
24,MAS,Vivian Hoo,2023-06-06,"22,500"
25,INA,Lanny Tria Mayasari,2023-06-06,"21,510"
26,HKG,Yeung Nga Ting,2023-06-06,"21,250"
27,SGP,Jin Yu Jia,2023-06-06,"20,590"
28,FRA,Margot Lambert,2023-06-06,"19,850"
29,GER,Linda Efler,2023-06-06,"18,100"
30,JPN,Mayu Matsumoto,2023-06-06,"16,870"
31,CAN,Catherine Choi,2023-06-06,"16,830"
32,INA,Meilysa Trias Puspitasari,2023-06-06,"16,670"
33,TPE,Chang Ching Hui,2023-06-06,"16,580"
34,IND,Ashwini Bhat K.,2023-06-06,"16,440"
35,NED,Debora Jille,2023-06-06,"15,320"
36,HKG,Ng Tsz Yau,2023-06-06,"15,300"
37,TPE,Hsu Ya Ching,2023-06-06,"15,020"
