Rank,Country/Territory,Name,Date,Points Accumulated
48,BRA,Ygor Coelho,2019-04-02,"7,760"
49,FRA,Lucas Corvee,2019-04-02,"7,540"
50,MAS,Cheam June Wei,2019-04-02,"7,470"
51,FRA,Lucas Claerbout,2019-04-02,"7,390"
52,DEN,Victor Svendsen,2019-04-02,"7,370"
53,RUS,Vladimir Malkov,2019-04-02,"7,290"
54,FRA,Toma Junior Popov,2019-04-02,"7,120"
55,MAS,Soong Joo Ven,2019-04-02,"6,460"
56,KOR,Lee Dong Keun,2019-04-02,"5,750"
57,CHN,Ren Peng Bo,2019-04-02,"5,730"
58,CHN,Weng Hong Yang,2019-04-02,"5,500"
59,JPN,Yu Igarashi,2019-04-02,"5,450"
60,CHN,Liu Hai Chao,2019-04-02,"5,340"
61,ESP,Luís Enrique Peñalver,2019-04-02,"5,020"
62,TPE,Lu Chia Hung,2019-04-02,"4,930"
63,INA,Firman Abdul Kholik,2019-04-02,"4,790"
64,IND,Lakshya Sen,2019-04-02,"4,680"
65,FIN,Eetu Heino,2019-04-02,"4,670"
66,INA,Shesar Hiren Rhustavito,2019-04-02,"4,110"
67,GER,Kai Schaefer,2019-04-02,"4,100"
68,TPE,Lin Yu Hsien,2019-04-02,"4,040"
69,INA,Sony Dwi Kuncoro,2019-04-02,"3,890"
70,CHN,Li Shi Feng,2019-04-02,"3,850"
70,ESP,Pablo Abian,2019-04-02,"3,850"
72,THA,Kunlavut Vitidsarn,2019-04-02,"3,780"
72,INA,Ihsan Maulana Mustofa,2019-04-02,"3,780"
74,MAS,Chong Wei Feng,2019-04-02,"3,610"
75,MAS,Goh Giap Chin,2019-04-02,"3,510"
76,INA,Chico Aura Dwi Wardoyo,2019-04-02,"3,490"
77,INA,Gatjra Piliang Fiqihilahi Cupu,2019-04-02,"3,460"
78,CHN,Gao Zheng Ze,2019-04-02,"3,030"
78,KOR,Kim Donghun,2019-04-02,"3,030"
78,TPE,Yang Chih Chieh,2019-04-02,"3,030"
78,IRL,Nhat Nguyen,2019-04-02,"3,030"
82,FIN,Iikka Heino,2019-04-02,"2,750"
82,IND,Sourabh Verma,2019-04-02,"2,750"
82,THA,Pannawit Thongnuam,2019-04-02,"2,750"
85,IND,Gurusaidutt R. M. V.,2019-04-02,"2,730"
86,CAN,Jason Anthony Ho-Shue,2019-04-02,"2,310"
87,CHN,Sun Fei Xiang,2019-04-02,"2,270"
88,USA,Kevin Arokia Walter,2019-04-02,"2,220"
88,IND,Siddharath Thakur,2019-04-02,"2,220"
88,IND,Kartik Jindal,2019-04-02,"2,220"
88,IND,Rahul Yadav Chittaboina,2019-04-02,"2,220"
88,IND,Kartikey Gulshan Kumar,2019-04-02,"2,220"
88,KOR,Lee Hyun Il,2019-04-02,"2,220"
94,FRA,Christo Popov,2019-04-02,"2,180"
95,CAN,Xiaodong Sheng,2019-04-02,"2,120"
96,CHN,Lei Lan Xi,2019-04-02,"2,110"
96,CHN,Zhang Wei Yi,2019-04-02,"2,110"
96,TPE,Huang Ping-Hsien,2019-04-02,"2,110"
96,ENG,Alex Lane,2019-04-02,"2,110"
96,TPE,Lin Chun-Yi,2019-04-02,"2,110"
1,DEN,Viktor Axelsen,2019-03-05,"19,840"
2,MAS,Lee Zii Jia,2019-03-05,"17,780"
3,DEN,Anders Antonsen,2019-03-05,"17,370"
4,JPN,Kento Momota,2019-03-05,"17,020"
5,DEN,Hans-Kristian Solberg Vittinghus,2019-03-05,"14,850"
6,CHN,Zhao Jun Peng,2019-03-05,"14,430"
7,JPN,Kenta Nishimoto,2019-03-05,"13,150"
8,CHN,Chen Long,2019-03-05,"12,840"
9,THA,Kantaphon Wangcharoen,2019-03-05,"12,720"
10,TPE,Wang Tzu Wei,2019-03-05,"11,590"
11,KOR,Son Wan Ho,2019-03-05,"11,420"
12,SGP,Loh Kean Yew,2019-03-05,"11,170"
13,CHN,Lin Dan,2019-03-05,"10,920"
14,IND,Kidambi Srikanth,2019-03-05,"10,080"
14,INA,Anthony Sinisuka Ginting,2019-03-05,"10,080"
16,INA,Jonatan Christie,2019-03-05,"10,020"
17,THA,Sitthikom Thammasin,2019-03-05,"9,980"
18,FRA,Brice Leverdez,2019-03-05,"9,870"
19,HKG,Wong Wing Ki Vincent,2019-03-05,"9,690"
20,JPN,Kanta Tsuneyama,2019-03-05,"9,670"
21,HKG,Lee Cheuk Yiu,2019-03-05,"9,390"
22,THA,Suppanyu Avihingsanon,2019-03-05,"9,160"
23,THA,Tanongsak Saensomboonsuk,2019-03-05,"8,860"
24,CHN,Lu Guang Zu,2019-03-05,"8,790"
25,IND,Subhankar Dey,2019-03-05,"8,740"
26,CHN,Shi Yu Qi,2019-03-05,"8,640"
27,IND,Parupalli Kashyap,2019-03-05,"8,570"
28,THA,Khosit Phetpradab,2019-03-05,"7,780"
29,HKG,Ng Ka Long Angus,2019-03-05,"7,190"
30,TPE,Chou Tien Chen,2019-03-05,"7,120"
31,MAS,Liew Daren,2019-03-05,"6,420"
32,MAS,Cheam June Wei,2019-03-05,"6,180"
33,DEN,Jan O Jorgensen,2019-03-05,"6,110"
33,JPN,Kazumasa Sakai,2019-03-05,"6,110"
35,CHN,Zhou Ze Qi,2019-03-05,"6,090"
35,ISR,Misha Zilberman,2019-03-05,"6,090"
37,ENG,Rajiv Ouseph,2019-03-05,"6,070"
38,MAS,Soong Joo Ven,2019-03-05,"5,950"
39,DEN,Victor Svendsen,2019-03-05,"5,700"
40,RUS,Vladimir Malkov,2019-03-05,"5,620"
41,FRA,Thomas Rouxel,2019-03-05,"5,440"
42,CHN,Ren Peng Bo,2019-03-05,"5,220"
43,BRA,Ygor Coelho,2019-03-05,"5,010"
44,DEN,Rasmus Gemke,2019-03-05,"4,440"
45,FRA,Lucas Claerbout,2019-03-05,"4,430"
46,TPE,Lu Chia Hung,2019-03-05,"4,420"
46,IND,Ajay Jayaram,2019-03-05,"4,420"
48,INA,Firman Abdul Kholik,2019-03-05,"4,280"
49,MAS,Iskandar Zulkarnain,2019-03-05,"4,090"
50,NED,Mark Caljouw,2019-03-05,"3,890"
50,INA,Sony Dwi Kuncoro,2019-03-05,"3,890"
52,ESP,Pablo Abian,2019-03-05,"3,850"
53,INA,Shesar Hiren Rhustavito,2019-03-05,"3,600"
54,FRA,Toma Junior Popov,2019-03-05,"3,340"
55,FRA,Lucas Corvee,2019-03-05,"3,180"
56,MAS,Chong Wei Feng,2019-03-05,"3,100"
57,INA,Chico Aura Dwi Wardoyo,2019-03-05,"2,980"
58,FIN,Iikka Heino,2019-03-05,"2,750"
58,JPN,Koki Watanabe,2019-03-05,"2,750"
58,IND,Sourabh Verma,2019-03-05,"2,750"
58,THA,Pannawit Thongnuam,2019-03-05,"2,750"
62,KOR,Lee Hyun Il,2019-03-05,"2,220"
62,IND,Sai Praneeth B.,2019-03-05,"2,220"
62,INA,Tommy Sugiarto,2019-03-05,"2,220"
65,CAN,Jason Anthony Ho-Shue,2019-03-05,"1,990"
66,FRA,Christo Popov,2019-03-05,"1,670"
66,DEN,Rasmus Messerschmidt,2019-03-05,"1,670"
66,ESP,Luís Enrique Peñalver,2019-03-05,"1,670"
66,GER,Kai Schaefer,2019-03-05,"1,670"
66,JPN,Yu Igarashi,2019-03-05,"1,670"
66,THA,Kunlavut Vitidsarn,2019-03-05,"1,670"
66,VIE,Cao Cuong Pham,2019-03-05,"1,670"
66,INA,Ihsan Maulana Mustofa,2019-03-05,"1,670"
74,BEL,Elias Bracke,2019-03-05,"1,090"
75,CHN,Sun Fei Xiang,2019-03-05,980
75,FIN,Eetu Heino,2019-03-05,980
77,INA,Ikhsan Leonardo Imanuel Rumbay,2019-03-05,880
77,AUS,Daniel Fan,2019-03-05,880
79,BEL,Maxime Moreels,2019-03-05,750
80,THA,Saran Jamsri,2019-03-05,660
80,CHN,Liu Hai Chao,2019-03-05,660
80,ALG,Mohamed Abderrahime Belarbi,2019-03-05,660
80,IRL,Joshua Magee,2019-03-05,660
80,THA,Adulrach Namkul,2019-03-05,660
80,DEN,Kim Bruun,2019-03-05,660
86,CZE,Milan Ludik,2019-03-05,640
87,INA,Syabda Perkasa Belawa,2019-03-05,430
87,INA,Gatjra Piliang Fiqihilahi Cupu,2019-03-05,430
87,KOR,Heo Kwang Hee,2019-03-05,430
87,INA,Yehezkiel Fritz Mainaky,2019-03-05,430
87,INA,Vicky Angga Saputra,2019-03-05,430
92,AZE,Ade Resky Dwicahyo,2019-03-05,320
92,ESP,Bernat Amaya,2019-03-05,320
92,TUR,Emre Lale,2019-03-05,320
92,ESP,Armand Rodriguez,2019-03-05,320
92,MAS,Yeoh Seng Zoe,2019-03-05,320
92,CAN,Xiaodong Sheng,2019-03-05,320
92,IND,Lakshya Sen,2019-03-05,320
92,INA,Andre Marteen,2019-03-05,320
92,RUS,Pavel Kotsarenko,2019-03-05,320
1,DEN,Viktor Axelsen,2019-03-19,"30,040"
2,JPN,Kento Momota,2019-03-19,"29,020"
3,CHN,Shi Yu Qi,2019-03-19,"24,040"
4,CHN,Chen Long,2019-03-19,"20,740"
5,DEN,Anders Antonsen,2019-03-19,"20,370"
6,MAS,Lee Zii Jia,2019-03-19,"19,450"
7,INA,Anthony Sinisuka Ginting,2019-03-19,"17,980"
8,JPN,Kenta Nishimoto,2019-03-19,"17,950"
9,DEN,Hans-Kristian Solberg Vittinghus,2019-03-19,"17,850"
10,CHN,Lin Dan,2019-03-19,"17,770"
11,INA,Jonatan Christie,2019-03-19,"17,570"
12,THA,Kantaphon Wangcharoen,2019-03-19,"17,520"
13,IND,Kidambi Srikanth,2019-03-19,"16,680"
14,JPN,Kanta Tsuneyama,2019-03-19,"16,270"
15,HKG,Ng Ka Long Angus,2019-03-19,"15,590"
16,CHN,Zhao Jun Peng,2019-03-19,"14,940"
17,TPE,Wang Tzu Wei,2019-03-19,"14,590"
18,KOR,Son Wan Ho,2019-03-19,"14,420"
19,MAS,Liew Daren,2019-03-19,"13,970"
20,CHN,Lu Guang Zu,2019-03-19,"13,590"
21,IND,Sai Praneeth B.,2019-03-19,"12,970"
22,FRA,Brice Leverdez,2019-03-19,"12,870"
23,DEN,Jan O Jorgensen,2019-03-19,"12,710"
24,IND,Subhankar Dey,2019-03-19,"12,590"
25,SGP,Loh Kean Yew,2019-03-19,"12,460"
26,THA,Suppanyu Avihingsanon,2019-03-19,"12,160"
27,IND,Parupalli Kashyap,2019-03-19,"11,320"
28,DEN,Rasmus Gemke,2019-03-19,"10,910"
29,THA,Khosit Phetpradab,2019-03-19,"10,780"
30,ENG,Rajiv Ouseph,2019-03-19,"10,740"
31,INA,Tommy Sugiarto,2019-03-19,"10,490"
32,TPE,Chou Tien Chen,2019-03-19,"10,120"
33,THA,Sitthikom Thammasin,2019-03-19,"9,980"
34,HKG,Wong Wing Ki Vincent,2019-03-19,"9,690"
35,HKG,Lee Cheuk Yiu,2019-03-19,"9,390"
36,CHN,Zhou Ze Qi,2019-03-19,"9,120"
37,JPN,Kazumasa Sakai,2019-03-19,"9,110"
38,THA,Tanongsak Saensomboonsuk,2019-03-19,"8,860"
39,MAS,Iskandar Zulkarnain,2019-03-19,"7,940"
40,BRA,Ygor Coelho,2019-03-19,"7,760"
41,NED,Mark Caljouw,2019-03-19,"7,740"
42,CHN,Huang Yu Xiang,2019-03-19,"7,550"
43,MAS,Cheam June Wei,2019-03-19,"7,470"
44,DEN,Victor Svendsen,2019-03-19,"7,370"
45,RUS,Vladimir Malkov,2019-03-19,"7,290"
46,FRA,Thomas Rouxel,2019-03-19,"7,110"
47,FRA,Lucas Corvee,2019-03-19,"7,030"
48,MAS,Soong Joo Ven,2019-03-19,"6,460"
49,FRA,Lucas Claerbout,2019-03-19,"6,100"
50,IND,Ajay Jayaram,2019-03-19,"6,090"
50,ISR,Misha Zilberman,2019-03-19,"6,090"
52,KOR,Lee Dong Keun,2019-03-19,"5,750"
52,IND,Sameer Verma,2019-03-19,"5,750"
54,CHN,Weng Hong Yang,2019-03-19,"5,500"
55,CHN,Liu Hai Chao,2019-03-19,"5,340"
56,CHN,Ren Peng Bo,2019-03-19,"5,220"
57,FRA,Toma Junior Popov,2019-03-19,"5,010"
58,TPE,Lu Chia Hung,2019-03-19,"4,930"
59,INA,Firman Abdul Kholik,2019-03-19,"4,790"
60,IND,Lakshya Sen,2019-03-19,"4,170"
61,INA,Shesar Hiren Rhustavito,2019-03-19,"4,110"
62,INA,Sony Dwi Kuncoro,2019-03-19,"3,890"
63,ESP,Pablo Abian,2019-03-19,"3,850"
64,INA,Ihsan Maulana Mustofa,2019-03-19,"3,780"
65,MAS,Chong Wei Feng,2019-03-19,"3,610"
66,INA,Chico Aura Dwi Wardoyo,2019-03-19,"3,490"
67,JPN,Koki Watanabe,2019-03-19,"3,410"
68,JPN,Yu Igarashi,2019-03-19,"3,340"
69,CHN,Gao Zheng Ze,2019-03-19,"3,030"
69,KOR,Kim Donghun,2019-03-19,"3,030"
69,TPE,Yang Chih Chieh,2019-03-19,"3,030"
72,IND,Prannoy H. S.,2019-03-19,"3,000"
73,TPE,Lin Yu Hsien,2019-03-19,"2,750"
73,FIN,Iikka Heino,2019-03-19,"2,750"
73,IND,Sourabh Verma,2019-03-19,"2,750"
73,THA,Pannawit Thongnuam,2019-03-19,"2,750"
77,CAN,Jason Anthony Ho-Shue,2019-03-19,"2,310"
78,KOR,Lee Hyun Il,2019-03-19,"2,220"
79,CHN,Lei Lan Xi,2019-03-19,"2,110"
79,CHN,Zhang Wei Yi,2019-03-19,"2,110"
79,TPE,Huang Ping-Hsien,2019-03-19,"2,110"
79,TPE,Lin Chun-Yi,2019-03-19,"2,110"
79,TPE,Chia Hao Lee,2019-03-19,"2,110"
79,CHN,Yu Jia Hao,2019-03-19,"2,110"
79,KOR,Ha Young Woong,2019-03-19,"2,110"
86,FIN,Kalle Koljonen,2019-03-19,"1,990"
86,ESP,Luís Enrique Peñalver,2019-03-19,"1,990"
86,GER,Kai Schaefer,2019-03-19,"1,990"
89,FRA,Christo Popov,2019-03-19,"1,670"
89,EST,Raul Must,2019-03-19,"1,670"
89,SWE,Felix Burestedt,2019-03-19,"1,670"
89,DEN,Rasmus Messerschmidt,2019-03-19,"1,670"
89,ENG,Toby Penty,2019-03-19,"1,670"
89,THA,Kunlavut Vitidsarn,2019-03-19,"1,670"
89,VIE,Cao Cuong Pham,2019-03-19,"1,670"
96,FIN,Eetu Heino,2019-03-19,"1,640"
97,CAN,Xiaodong Sheng,2019-03-19,"1,610"
98,INA,Ikhsan Leonardo Imanuel Rumbay,2019-03-19,"1,390"
98,AUS,Daniel Fan,2019-03-19,"1,390"
100,TPE,Yang Yang,2019-03-19,"1,290"
1,DEN,Viktor Axelsen,2019-02-26,"19,840"
2,DEN,Anders Antonsen,2019-02-26,"17,370"
3,MAS,Lee Zii Jia,2019-02-26,"13,930"
4,CHN,Chen Long,2019-02-26,"12,840"
5,CHN,Zhao Jun Peng,2019-02-26,"11,680"
6,KOR,Son Wan Ho,2019-02-26,"11,420"
7,SGP,Loh Kean Yew,2019-02-26,"10,850"
8,IND,Kidambi Srikanth,2019-02-26,"10,080"
8,INA,Anthony Sinisuka Ginting,2019-02-26,"10,080"
10,JPN,Kento Momota,2019-02-26,"10,020"
10,INA,Jonatan Christie,2019-02-26,"10,020"
12,DEN,Hans-Kristian Solberg Vittinghus,2019-02-26,"9,950"
13,TPE,Wang Tzu Wei,2019-02-26,"9,920"
14,THA,Kantaphon Wangcharoen,2019-02-26,"8,870"
15,CHN,Shi Yu Qi,2019-02-26,"8,640"
16,IND,Parupalli Kashyap,2019-02-26,"8,570"
17,CHN,Lin Dan,2019-02-26,"8,170"
18,HKG,Wong Wing Ki Vincent,2019-02-26,"8,020"
19,THA,Suppanyu Avihingsanon,2019-02-26,"7,490"
20,THA,Sitthikom Thammasin,2019-02-26,"7,230"
21,JPN,Kenta Nishimoto,2019-02-26,"7,200"
22,THA,Tanongsak Saensomboonsuk,2019-02-26,"7,190"
23,CHN,Lu Guang Zu,2019-02-26,"7,120"
23,FRA,Brice Leverdez,2019-02-26,"7,120"
25,IND,Subhankar Dey,2019-02-26,"7,070"
26,HKG,Lee Cheuk Yiu,2019-02-26,"6,640"
27,MAS,Liew Daren,2019-02-26,"6,420"
28,DEN,Jan O Jorgensen,2019-02-26,"6,110"
28,THA,Khosit Phetpradab,2019-02-26,"6,110"
30,ENG,Rajiv Ouseph,2019-02-26,"6,070"
31,JPN,Kanta Tsuneyama,2019-02-26,"5,820"
32,MAS,Cheam June Wei,2019-02-26,"5,520"
33,RUS,Vladimir Malkov,2019-02-26,"5,300"
34,CHN,Ren Peng Bo,2019-02-26,"5,220"
35,DEN,Rasmus Gemke,2019-02-26,"4,440"
35,JPN,Kazumasa Sakai,2019-02-26,"4,440"
35,HKG,Ng Ka Long Angus,2019-02-26,"4,440"
38,CHN,Zhou Ze Qi,2019-02-26,"4,420"
39,INA,Firman Abdul Kholik,2019-02-26,"4,280"
40,DEN,Victor Svendsen,2019-02-26,"4,030"
41,INA,Sony Dwi Kuncoro,2019-02-26,"3,890"
42,ESP,Pablo Abian,2019-02-26,"3,850"
43,FRA,Lucas Claerbout,2019-02-26,"3,770"
43,FRA,Thomas Rouxel,2019-02-26,"3,770"
45,INA,Shesar Hiren Rhustavito,2019-02-26,"3,600"
46,MAS,Iskandar Zulkarnain,2019-02-26,"3,430"
47,BRA,Ygor Coelho,2019-02-26,"3,340"
47,ISR,Misha Zilberman,2019-02-26,"3,340"
49,FRA,Lucas Corvee,2019-02-26,"3,180"
50,MAS,Chong Wei Feng,2019-02-26,"3,100"
51,INA,Chico Aura Dwi Wardoyo,2019-02-26,"2,980"
52,FIN,Iikka Heino,2019-02-26,"2,750"
52,JPN,Koki Watanabe,2019-02-26,"2,750"
52,IND,Ajay Jayaram,2019-02-26,"2,750"
52,IND,Sourabh Verma,2019-02-26,"2,750"
52,THA,Pannawit Thongnuam,2019-02-26,"2,750"
57,NED,Mark Caljouw,2019-02-26,"2,220"
57,TPE,Chou Tien Chen,2019-02-26,"2,220"
57,KOR,Lee Hyun Il,2019-02-26,"2,220"
57,IND,Sai Praneeth B.,2019-02-26,"2,220"
57,INA,Tommy Sugiarto,2019-02-26,"2,220"
62,MAS,Soong Joo Ven,2019-02-26,"2,100"
63,FRA,Christo Popov,2019-02-26,"1,670"
63,TPE,Lu Chia Hung,2019-02-26,"1,670"
63,FRA,Toma Junior Popov,2019-02-26,"1,670"
63,ESP,Luís Enrique Peñalver,2019-02-26,"1,670"
63,GER,Kai Schaefer,2019-02-26,"1,670"
63,JPN,Yu Igarashi,2019-02-26,"1,670"
63,THA,Kunlavut Vitidsarn,2019-02-26,"1,670"
63,CAN,Jason Anthony Ho-Shue,2019-02-26,"1,670"
63,VIE,Cao Cuong Pham,2019-02-26,"1,670"
63,INA,Ihsan Maulana Mustofa,2019-02-26,"1,670"
73,BEL,Elias Bracke,2019-02-26,"1,090"
74,CHN,Sun Fei Xiang,2019-02-26,980
75,INA,Ikhsan Leonardo Imanuel Rumbay,2019-02-26,880
75,AUS,Daniel Fan,2019-02-26,880
77,BEL,Maxime Moreels,2019-02-26,750
78,THA,Saran Jamsri,2019-02-26,660
78,CHN,Liu Hai Chao,2019-02-26,660
78,ALG,Mohamed Abderrahime Belarbi,2019-02-26,660
78,IRL,Joshua Magee,2019-02-26,660
78,THA,Adulrach Namkul,2019-02-26,660
78,DEN,Kim Bruun,2019-02-26,660
84,INA,Syabda Perkasa Belawa,2019-02-26,430
84,INA,Gatjra Piliang Fiqihilahi Cupu,2019-02-26,430
84,KOR,Heo Kwang Hee,2019-02-26,430
84,INA,Yehezkiel Fritz Mainaky,2019-02-26,430
84,INA,Vicky Angga Saputra,2019-02-26,430
89,ESP,Bernat Amaya,2019-02-26,320
89,ESP,Armand Rodriguez,2019-02-26,320
89,MAS,Yeoh Seng Zoe,2019-02-26,320
89,CAN,Xiaodong Sheng,2019-02-26,320
89,IND,Lakshya Sen,2019-02-26,320
89,INA,Andre Marteen,2019-02-26,320
89,RUS,Pavel Kotsarenko,2019-02-26,320
89,ALG,Adel Hamek,2019-02-26,320
89,CZE,Milan Ludik,2019-02-26,320
89,ENG,Wang Yuehang,2019-02-26,320
89,FIN,Eetu Heino,2019-02-26,320
89,CAN,Kan Chao Yu,2019-02-26,320
1,TPE,Chou Tien Chen,2018-11-29,"96,890"
2,JPN,Kento Momota,2018-11-29,"86,370"
3,INA,Tommy Sugiarto,2018-11-29,"78,000"
4,CHN,Shi Yu Qi,2018-11-29,"73,540"
5,KOR,Son Wan Ho,2018-11-29,"67,900"
6,THA,Kantaphon Wangcharoen,2018-11-29,"66,680"
7,IND,Sameer Verma,2018-11-29,"66,620"
8,INA,Anthony Sinisuka Ginting,2018-11-29,"66,610"
9,JPN,Kenta Nishimoto,2018-11-29,"66,300"
10,INA,Jonatan Christie,2018-11-29,"62,790"
11,CHN,Lin Dan,2018-11-29,"61,100"
12,THA,Suppanyu Avihingsanon,2018-11-29,"60,070"
13,CHN,Chen Long,2018-11-29,"57,130"
14,IND,Kidambi Srikanth,2018-11-29,"56,590"
15,THA,Khosit Phetpradab,2018-11-29,"54,220"
16,HKG,Ng Ka Long Angus,2018-11-29,"52,900"
17,CHN,Huang Yu Xiang,2018-11-29,"52,360"
18,NED,Mark Caljouw,2018-11-29,"50,100"
19,DEN,Jan O Jorgensen,2018-11-29,"49,510"
20,DEN,Viktor Axelsen,2018-11-29,"49,470"
21,MAS,Liew Daren,2018-11-29,"47,980"
22,JPN,Kanta Tsuneyama,2018-11-29,"47,550"
23,DEN,Hans-Kristian Solberg Vittinghus,2018-11-29,"46,920"
24,FRA,Brice Leverdez,2018-11-29,"45,660"
25,DEN,Rasmus Gemke,2018-11-29,"44,500"
26,TPE,Hsu Jen Hao,2018-11-29,"44,360"
27,DEN,Anders Antonsen,2018-11-29,"43,730"
28,JPN,Kazumasa Sakai,2018-11-29,"42,480"
29,IND,Sai Praneeth B.,2018-11-29,"41,830"
30,KOR,Lee Dong Keun,2018-11-29,"41,580"
31,HKG,Wong Wing Ki Vincent,2018-11-29,"39,060"
32,KOR,Lee Hyun Il,2018-11-29,"38,810"
33,TPE,Wang Tzu Wei,2018-11-29,"38,760"
34,CHN,Lu Guang Zu,2018-11-29,"37,920"
35,FRA,Lucas Corvee,2018-11-29,"37,040"
36,HKG,Lee Cheuk Yiu,2018-11-29,"36,880"
37,MAS,Chong Wei Feng,2018-11-29,"36,750"
38,INA,Ihsan Maulana Mustofa,2018-11-29,"35,330"
39,ENG,Rajiv Ouseph,2018-11-29,"34,960"
40,THA,Tanongsak Saensomboonsuk,2018-11-29,"34,300"
41,IND,Prannoy H. S.,2018-11-29,"34,270"
42,THA,Sitthikom Thammasin,2018-11-29,"31,750"
43,CHN,Zhao Jun Peng,2018-11-29,"30,540"
44,ISR,Misha Zilberman,2018-11-29,"30,080"
45,IND,Parupalli Kashyap,2018-11-29,"29,690"
46,IND,Sourabh Verma,2018-11-29,"29,440"
47,INA,Firman Abdul Kholik,2018-11-29,"28,460"
48,IND,Ajay Jayaram,2018-11-29,"28,330"
49,MAS,Lee Chong Wei,2018-11-29,"28,220"
50,CHN,Zhou Ze Qi,2018-11-29,"27,350"
51,IND,Subhankar Dey,2018-11-29,"27,180"
52,JPN,Yu Igarashi,2018-11-29,"26,630"
53,KOR,Heo Kwang Hee,2018-11-29,"24,380"
54,FRA,Thomas Rouxel,2018-11-29,"23,090"
55,DEN,Kim Bruun,2018-11-29,"21,870"
56,INA,Sony Dwi Kuncoro,2018-11-29,"21,750"
57,ENG,Toby Penty,2018-11-29,"21,720"
58,INA,Panji Ahmad Maulana,2018-11-29,"21,150"
59,MAS,Lee Zii Jia,2018-11-29,"20,820"
60,TPE,Lin Yu Hsien,2018-11-29,"20,520"
61,JPN,Riichi Takeshita,2018-11-29,"20,440"
62,INA,Shesar Hiren Rhustavito,2018-11-29,"20,300"
63,HKG,Hu Yun,2018-11-29,"19,710"
64,MAS,Iskandar Zulkarnain,2018-11-29,"18,560"
65,RUS,Vladimir Malkov,2018-11-29,"18,380"
66,VIE,Tien Minh Nguyen,2018-11-29,"18,160"
67,CHN,Qiao Bin,2018-11-29,"18,060"
68,BRA,Ygor Coelho,2018-11-29,"17,610"
69,INA,Chico Aura Dwi Wardoyo,2018-11-29,"17,250"
70,IND,Gurusaidutt R. M. V.,2018-11-29,"16,960"
71,CHN,Sun Fei Xiang,2018-11-29,"15,060"
72,FIN,Kalle Koljonen,2018-11-29,"14,990"
73,JPN,Koki Watanabe,2018-11-29,"14,620"
74,ESP,Pablo Abian,2018-11-29,"14,610"
75,MAS,Soong Joo Ven,2018-11-29,"14,130"
76,FRA,Lucas Claerbout,2018-11-29,"14,080"
77,IND,Mithun Manjunath,2018-11-29,"13,720"
78,THA,Pannawit Thongnuam,2018-11-29,"13,410"
79,GER,Alexander Roovers,2018-11-29,"13,170"
80,CAN,Jason Anthony Ho-Shue,2018-11-29,"12,890"
81,INA,Vicky Angga Saputra,2018-11-29,"12,880"
82,TPE,Lu Chia Hung,2018-11-29,"12,870"
83,CAN,Xiaodong Sheng,2018-11-29,"12,560"
84,DEN,Emil Holst,2018-11-29,"12,110"
85,KOR,Jeon Hyeok Jin,2018-11-29,"11,870"
86,FRA,Toma Junior Popov,2018-11-29,"11,840"
87,DEN,Victor Svendsen,2018-11-29,"11,100"
88,IND,Kartikey Gulshan Kumar,2018-11-29,"10,770"
89,MAS,Leong Jun Hao,2018-11-29,"10,720"
90,GER,Kai Schaefer,2018-11-29,"10,640"
91,IND,Rahul Yadav Chittaboina,2018-11-29,"10,610"
92,VIE,Cao Cuong Pham,2018-11-29,"10,140"
93,MAS,Cheam June Wei,2018-11-29,"10,040"
94,SRI,Niluka Karunaratne,2018-11-29,"9,740"
95,IND,Shreyansh Jaiswal,2018-11-29,"9,670"
96,TPE,Yang Chih Chieh,2018-11-29,"9,010"
97,THA,Adulrach Namkul,2018-11-29,"9,000"
98,JPN,Minoru Koga,2018-11-29,"9,000"
99,JPN,Hashiru Shimono,2018-11-29,"8,920"
100,JPN,Takuma Ueda,2018-11-29,"8,860"
1,TPE,Chou Tien Chen,2018-11-22,"96,890"
2,JPN,Kento Momota,2018-11-22,"86,370"
3,INA,Tommy Sugiarto,2018-11-22,"78,000"
4,CHN,Shi Yu Qi,2018-11-22,"73,540"
5,KOR,Son Wan Ho,2018-11-22,"67,900"
6,THA,Kantaphon Wangcharoen,2018-11-22,"66,680"
7,INA,Anthony Sinisuka Ginting,2018-11-22,"66,610"
8,JPN,Kenta Nishimoto,2018-11-22,"66,300"
9,INA,Jonatan Christie,2018-11-22,"62,790"
10,CHN,Lin Dan,2018-11-22,"61,100"
11,THA,Suppanyu Avihingsanon,2018-11-22,"60,070"
12,IND,Sameer Verma,2018-11-22,"59,620"
13,CHN,Chen Long,2018-11-22,"57,130"
14,IND,Kidambi Srikanth,2018-11-22,"56,590"
15,THA,Khosit Phetpradab,2018-11-22,"54,220"
16,HKG,Ng Ka Long Angus,2018-11-22,"52,900"
17,CHN,Huang Yu Xiang,2018-11-22,"52,360"
18,DEN,Jan O Jorgensen,2018-11-22,"49,510"
19,DEN,Viktor Axelsen,2018-11-22,"49,470"
20,MAS,Liew Daren,2018-11-22,"47,980"
21,JPN,Kanta Tsuneyama,2018-11-22,"47,550"
22,DEN,Hans-Kristian Solberg Vittinghus,2018-11-22,"46,920"
23,NED,Mark Caljouw,2018-11-22,"46,250"
24,DEN,Rasmus Gemke,2018-11-22,"44,500"
25,TPE,Hsu Jen Hao,2018-11-22,"44,360"
26,DEN,Anders Antonsen,2018-11-22,"43,730"
27,FRA,Brice Leverdez,2018-11-22,"43,550"
28,JPN,Kazumasa Sakai,2018-11-22,"42,480"
