,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
484,Yonex_All_England_Open,2019-03-08,England,WD,6,0,80,Japan,Bulgaria,"Yuki Fukushima, Sayaka Hirota",1,"Yuki Fukushima, Sayaka Hirota",8,17,21,21,15,21,19,59,55,2,1,3,2,4,6,6,0,1
485,Blibli_Indonesia_Open,2019-07-20,Indonesia,WD,6,0,72,Japan,Korea,"Misaki Matsutomo, Ayaka Takahashi",3,"Misaki Matsutomo, Ayaka Takahashi",6,17,21,21,14,21,15,59,50,2,1,2,1,5,4,8,6,1
486,Yonex_All_England_Open,2019-03-07,England,XD,6,0,65,Japan,China,"Yuta Watanabe, Arisa Higashino",3,"Yuta Watanabe, Arisa Higashino",0,21,12,21,23,21,17,63,52,2,1,5,2,6,4,3,1,1
487,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,39,Korea,Denmark,"Lee So Hee, Shin Seung Chan",6,"Lee So Hee, Shin Seung Chan",0,21,18,21,12,0,0,42,30,2,0,10,0,6,7,6,2,1
488,Blibli_Indonesia_Open,2019-07-17,Indonesia,MS,6,0,92,China,Indonesia,Chen Long,5,Chen Long,0,22,20,14,21,21,17,57,58,2,1,4,1,7,7,12,1,1
489,Blibli_Indonesia_Open,2019-07-19,Indonesia,WS,6,0,64,Chinesetaipei,Thailand,Tai Tzu Ying,1,Tai Tzu Ying,7,21,18,16,21,21,12,58,51,2,1,3,2,6,4,21,17,1
490,Blibli_Indonesia_Open,2019-07-18,Indonesia,WS,4,0,45,Chinesetaipei,Thailand,Tai Tzu Ying,1,Tai Tzu Ying,0,21,19,21,18,0,0,42,37,2,0,2,0,6,5,17,4,1
491,Blibli_Indonesia_Open,2019-07-21,Indonesia,WD,4,0,51,Japan,Japan,"Yuki Fukushima, Sayaka Hirota",2,"Yuki Fukushima, Sayaka Hirota",3,21,16,21,18,0,0,42,34,2,0,2,0,7,6,7,4,1
492,Blibli_Indonesia_Open,2019-07-20,Indonesia,MD,6,0,57,Indonesia,Japan,"Mohammad Ahsan, Hendra Setiawan",4,"Mohammad Ahsan, Hendra Setiawan",0,17,21,21,19,21,17,59,57,2,1,5,3,4,3,3,2,1
493,Yonex_All_England_Open,2019-03-06,England,WS,4,0,38,Thailand,Thailand,Pornpawee Chochuwong,0,Pornpawee Chochuwong,0,21,18,21,8,0,0,42,26,2,0,3,0,7,3,3,5,1
494,Yonex_All_England_Open,2019-03-08,England,WD,4,0,48,Japan,Indonesia,"Shiho Tanaka, Koharu Yonemoto",7,"Shiho Tanaka, Koharu Yonemoto",0,21,16,21,17,0,0,42,33,2,0,3,0,7,5,1,1,1
495,Yonex_All_England_Open,2018-03-14,England,MD,4,0,49,Denmark,Chinesetaipei,"Kim Astrup, Anders Skaarup Rasmussen",0,"Kim Astrup, Anders Skaarup Rasmussen",0,21,15,25,23,0,0,46,38,2,0,2,4,5,4,6,3,1
496,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,6,0,63,Indonesia,Japan,"Mohammad Ahsan, Hendra Setiawan",4,"Mohammad Ahsan, Hendra Setiawan",5,21,15,9,21,22,20,52,56,2,1,2,2,5,6,6,2,1
497,Yonex_All_England_Open,2019-03-07,England,XD,4,0,29,Indonesia,Germany,"Praveen Jordan, Melati Daeva Oktavianti",0,"Praveen Jordan, Melati Daeva Oktavianti",0,21,11,21,17,0,0,42,28,2,0,3,0,5,3,2,1,1
498,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,4,0,37,Thailand,Indonesia,Ratchanok Intanon,7,Ratchanok Intanon,0,21,14,21,14,0,0,42,28,2,0,6,0,5,4,2,0,1
499,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,6,0,66,Indonesia,China,"Fajar Alfian, Muhammad Rian Ardianto",6,"Fajar Alfian, Muhammad Rian Ardianto",0,18,21,21,14,21,16,60,51,2,1,3,1,3,4,1,0,1
500,Blibli_Indonesia_Open,2019-07-21,Indonesia,WS,4,0,51,Japan,India,Akane Yamaguchi,4,Akane Yamaguchi,5,21,15,21,16,0,0,42,31,2,0,3,0,8,5,11,15,1
501,Blibli_Indonesia_Open,2019-07-18,Indonesia,MS,6,0,76,Chinesetaipei,China,Chou Tien Chen,4,Chou Tien Chen,0,24,22,17,21,21,13,62,56,2,1,2,6,5,5,3,7,1
502,Blibli_Indonesia_Open,2019-07-20,Indonesia,WS,4,0,32,Japan,Chinesetaipei,Akane Yamaguchi,4,Akane Yamaguchi,1,21,9,21,15,0,0,42,24,2,0,3,0,6,3,12,12,1
503,Blibli_Indonesia_Open,2019-07-19,Indonesia,XD,6,0,60,Malaysia,Indonesia,"Chan Peng Soon, Goh Liu Ying",5,"Chan Peng Soon, Goh Liu Ying",0,21,11,14,21,21,14,56,46,2,1,3,1,4,3,1,2,1
504,Yonex_All_England_Open,2019-03-08,England,XD,4,0,46,Japan,Indonesia,"Yuta Watanabe, Arisa Higashino",3,"Yuta Watanabe, Arisa Higashino",0,24,22,21,19,0,0,45,41,2,0,4,4,4,4,1,0,1
505,Blibli_Indonesia_Open,2019-07-21,Indonesia,XD,4,0,31,China,China,"Zheng Si Wei, Huang Ya Qiong",1,"Zheng Si Wei, Huang Ya Qiong",2,21,13,21,18,0,0,42,31,2,0,4,0,5,3,16,5,1
506,Yonex_All_England_Open,2019-03-07,England,XD,4,0,29,Thailand,Ireland,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",4,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",0,21,9,21,11,0,0,42,20,2,0,3,0,7,2,2,0,1
507,Blibli_Indonesia_Open,2019-07-16,Indonesia,MD,4,0,45,China,Netherlands,"Ou Xuan Yi, Zhang Nan",0,"Ou Xuan Yi, Zhang Nan",0,21,17,21,18,0,0,42,35,2,0,2,0,5,4,1,0,1
508,Blibli_Indonesia_Open,2019-07-17,Indonesia,XD,4,0,28,Indonesia,India,"Tontowi Ahmad, Winny Oktavina Kandow",0,"Tontowi Ahmad, Winny Oktavina Kandow",0,21,13,21,11,0,0,42,24,2,0,4,0,6,2,1,0,1
509,Blibli_Indonesia_Open,2019-07-20,Indonesia,MD,4,0,29,Indonesia,China,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",3,21,9,21,13,0,0,42,22,2,0,2,0,6,3,11,2,1
510,Yonex_All_England_Open,2019-03-06,England,MD,6,0,49,Malaysia,Chinesetaipei,"Aaron Chia, Soh Wooi Yik",0,"Aaron Chia, Soh Wooi Yik",0,12,21,21,16,21,16,54,53,2,1,6,3,5,6,5,2,1
511,Yonex_All_England_Open,2018-03-14,England,MD,4,0,31,China,Korea,"Li Jun Hui, Liu Yu Chen",3,"Li Jun Hui, Liu Yu Chen",0,21,15,21,12,0,0,42,27,2,0,3,0,6,3,1,0,1
512,Blibli_Indonesia_Open,2019-07-21,Indonesia,MS,6,0,91,Chinesetaipei,Denmark,Chou Tien Chen,4,Chou Tien Chen,0,21,18,24,26,21,15,66,59,2,1,7,5,6,5,7,4,1
513,Yonex_All_England_Open,2019-03-08,England,MD,4,0,27,Indonesia,Germany,"Mohammad Ahsan, Hendra Setiawan",6,"Mohammad Ahsan, Hendra Setiawan",0,21,12,21,13,0,0,42,25,2,0,2,0,7,3,5,1,1
514,Blibli_Indonesia_Open,2019-07-19,Indonesia,MS,6,0,76,Chinesetaipei,Indonesia,Chou Tien Chen,4,Chou Tien Chen,6,16,21,21,18,21,14,58,53,2,1,2,2,8,5,7,9,1
515,Blibli_Indonesia_Open,2019-07-18,Indonesia,MD,4,0,30,Indonesia,Germany,"Mohammad Ahsan, Hendra Setiawan",4,"Mohammad Ahsan, Hendra Setiawan",0,21,16,21,17,0,0,42,33,2,0,2,0,8,5,5,1,1
516,Blibli_Indonesia_Open,2019-07-20,Indonesia,WD,4,0,50,Japan,China,"Yuki Fukushima, Sayaka Hirota",2,"Yuki Fukushima, Sayaka Hirota",4,21,14,21,12,0,0,42,26,2,0,2,0,6,3,10,12,1
517,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,4,0,38,Thailand,Russia,Busanan Ongbamrungphan,0,Busanan Ongbamrungphan,0,21,15,21,16,0,0,42,31,2,0,3,0,5,3,3,0,1
518,Blibli_Indonesia_Open,2019-07-21,Indonesia,MD,4,0,28,Indonesia,Indonesia,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",4,21,19,21,16,0,0,42,35,2,0,5,0,5,4,11,2,1
519,Yonex_All_England_Open,2019-03-07,England,MD,4,0,32,Indonesia,Russia,"Mohammad Ahsan, Hendra Setiawan",6,"Mohammad Ahsan, Hendra Setiawan",0,21,19,21,18,0,0,42,37,2,0,4,0,5,5,6,0,1
520,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,6,0,65,Indonesia,China,"Della Destiara Haris, Rizki Amelia Pradipta",0,"Della Destiara Haris, Rizki Amelia Pradipta",0,14,21,21,13,21,18,56,52,2,1,3,1,6,6,1,0,1
521,Yonex_All_England_Open,2019-03-08,England,WD,6,0,79,Japan,China,"Mayu Matsumoto, Wakana Nagahara",3,"Mayu Matsumoto, Wakana Nagahara",0,21,17,17,21,21,18,59,56,2,1,3,2,5,5,4,0,1
522,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,4,0,31,Indonesia,China,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",0,21,12,21,16,0,0,42,28,2,0,3,0,6,3,3,0,1
523,Blibli_Indonesia_Open,2019-07-20,Indonesia,WS,4,0,46,India,China,Pusarla V. Sindhu,5,Pusarla V. Sindhu,2,21,19,21,10,0,0,42,29,2,0,3,0,8,4,6,6,1
524,Blibli_Indonesia_Open,2019-07-18,Indonesia,MS,6,0,84,Thailand,Indonesia,Kantaphon Wangcharoen,0,Kantaphon Wangcharoen,7,22,20,11,21,21,19,54,60,2,1,4,3,8,8,4,7,1
525,Yonex_All_England_Open,2018-03-14,England,WS,4,0,26,Japan,Chinesetaipei,Akane Yamaguchi,2,Akane Yamaguchi,0,21,10,21,14,0,0,42,24,2,0,2,0,7,4,2,1,1
526,Yonex_All_England_Open,2019-03-08,England,MS,4,0,37,China,Japan,Shi Yu Qi,2,Shi Yu Qi,0,21,14,21,7,0,0,42,21,2,0,2,0,11,5,6,1,1
527,Yonex_All_England_Open,2019-03-06,England,XD,4,0,28,Thailand,Japan,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",4,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",0,21,11,21,15,0,0,42,26,2,0,6,0,5,3,6,0,1
528,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,4,0,42,Japan,Indonesia,"Takuro Hoki, Yugo Kobayashi",0,"Takuro Hoki, Yugo Kobayashi",6,21,19,21,12,0,0,42,31,2,0,4,0,4,4,3,4,1
529,Victor_China_Open,2019-09-17,China,XD,6,0,57,Indonesia,Malaysia,"Rinov Rivaldy, Pitha Haningtyas Mentari",0,"Rinov Rivaldy, Pitha Haningtyas Mentari",0,21,18,16,21,21,12,58,51,2,1,6,1,5,5,3,5,1
530,Blibli_Indonesia_Open,2019-07-20,Indonesia,MS,6,0,77,Chinesetaipei,Thailand,Chou Tien Chen,4,Chou Tien Chen,0,21,19,18,21,21,16,60,56,2,1,5,2,6,6,7,1,1
531,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,6,0,75,Malaysia,India,"Vivian Hoo, Yap Cheng Wen",0,"Vivian Hoo, Yap Cheng Wen",0,22,20,20,22,22,20,64,62,2,1,4,4,4,3,1,0,1
532,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,4,0,51,Indonesia,England,"Mohammad Ahsan, Hendra Setiawan",4,"Mohammad Ahsan, Hendra Setiawan",0,28,26,21,17,0,0,49,43,2,0,4,6,4,3,5,0,1
533,Yonex_All_England_Open,2019-03-07,England,XD,4,0,24,China,Japan,"Zheng Si Wei, Huang Ya Qiong",1,"Zheng Si Wei, Huang Ya Qiong",0,21,10,21,10,0,0,42,20,2,0,4,0,8,3,1,0,1
534,Blibli_Indonesia_Open,2019-07-18,Indonesia,XD,4,0,34,Indonesia,Thailand,"Tontowi Ahmad, Winny Oktavina Kandow",0,"Tontowi Ahmad, Winny Oktavina Kandow",0,21,14,21,18,0,0,42,32,2,0,5,0,6,3,2,0,1
535,Blibli_Indonesia_Open,2019-07-19,Indonesia,WS,4,0,44,Japan,Thailand,Akane Yamaguchi,4,Akane Yamaguchi,0,21,17,21,14,0,0,42,31,2,0,3,0,5,3,6,0,1
536,Yonex_All_England_Open,2019-03-08,England,MD,4,0,36,Japan,China,"Takeshi Kamura, Keigo Sonoda",3,"Takeshi Kamura, Keigo Sonoda",7,21,12,21,17,0,0,42,29,2,0,5,0,4,3,3,0,1
537,Blibli_Indonesia_Open,2019-07-20,Indonesia,XD,4,0,43,China,Malaysia,"Wang Yi Lyu, Huang Dong Ping",2,"Wang Yi Lyu, Huang Dong Ping",5,21,13,22,20,0,0,43,33,2,0,3,0,4,4,9,2,1
538,Victor_China_Open,2019-09-17,China,MS,6,0,79,China,Malaysia,Chen Long,5,Chen Long,0,21,16,12,21,23,21,56,58,2,1,4,1,5,6,4,2,1
539,Yonex_All_England_Open,2018-03-14,England,WD,4,0,37,Japan,France,"Yuki Fukushima, Sayaka Hirota",4,"Yuki Fukushima, Sayaka Hirota",0,21,12,21,16,0,0,42,28,2,0,4,0,7,4,2,0,1
540,Blibli_Indonesia_Open,2019-07-16,Indonesia,XD,4,0,43,Malaysia,China,"Tan Kian Meng, Lai Pei Jing",0,"Tan Kian Meng, Lai Pei Jing",0,23,21,21,13,0,0,44,34,2,0,3,5,8,5,1,1,1
541,Yonex_All_England_Open,2019-03-07,England,MD,6,0,61,Indonesia,China,"Fajar Alfian, Muhammad Rian Ardianto",8,"Fajar Alfian, Muhammad Rian Ardianto",0,13,21,21,19,23,21,57,61,2,1,7,2,6,6,1,0,1
542,Blibli_Indonesia_Open,2019-07-17,Indonesia,XD,6,0,49,Malaysia,Indonesia,"Chan Peng Soon, Goh Liu Ying",5,"Chan Peng Soon, Goh Liu Ying",0,16,21,21,7,21,11,58,39,2,1,3,1,9,6,1,0,1
543,Yonex_All_England_Open,2019-03-08,England,MS,4,0,43,Denmark,Denmark,Viktor Axelsen,6,Viktor Axelsen,0,23,21,21,18,0,0,44,39,2,0,5,1,5,4,5,3,1
544,Blibli_Indonesia_Open,2019-07-19,Indonesia,MS,4,0,33,Hongkong,Hongkong,Wong Wing Ki Vincent,0,Wong Wing Ki Vincent,0,21,16,21,13,0,0,42,29,2,0,4,0,7,4,4,2,1
545,Yonex_All_England_Open,2019-03-06,England,MD,6,0,73,Denmark,Indonesia,"Kim Astrup, Anders Skaarup Rasmussen",5,"Kim Astrup, Anders Skaarup Rasmussen",0,21,18,15,21,22,20,58,59,2,1,5,3,5,7,1,1,1
546,Blibli_Indonesia_Open,2019-07-20,Indonesia,MS,4,0,50,Denmark,Hongkong,Anders Antonsen,0,Anders Antonsen,0,21,17,21,10,0,0,42,27,2,0,2,0,6,4,1,0,1
547,Blibli_Indonesia_Open,2019-07-18,Indonesia,MS,4,0,42,Indonesia,Denmark,Jonatan Christie,6,Jonatan Christie,0,22,20,21,13,0,0,43,33,2,0,8,0,11,6,4,0,1
548,Blibli_Indonesia_Open,2019-07-20,Indonesia,XD,4,0,35,China,Malaysia,"Zheng Si Wei, Huang Ya Qiong",1,"Zheng Si Wei, Huang Ya Qiong",0,21,12,21,16,0,0,42,28,2,0,7,0,6,4,9,0,1
549,Victor_China_Open,2019-09-17,China,WD,6,0,52,Bulgaria,Thailand,"Gabriela Stoeva, Stefani Stoeva",0,"Gabriela Stoeva, Stefani Stoeva",0,8,21,21,15,21,18,50,54,2,1,5,1,5,6,7,6,1
550,Blibli_Indonesia_Open,2019-07-19,Indonesia,XD,6,0,63,Malaysia,England,"Tan Kian Meng, Lai Pei Jing",0,"Tan Kian Meng, Lai Pei Jing",0,21,15,14,21,21,15,56,51,2,1,3,2,6,6,1,3,1
551,Yonex_All_England_Open,2019-03-07,England,WS,6,0,61,China,Japan,Chen Yu Fei,3,Chen Yu Fei,0,21,6,17,21,21,19,59,46,2,1,4,2,6,4,12,0,1
552,Yonex_All_England_Open,2019-03-08,England,WS,4,0,37,China,Korea,Chen Yu Fei,3,Chen Yu Fei,0,21,12,21,16,0,0,42,28,2,0,2,0,6,3,10,1,1
553,Blibli_Indonesia_Open,2019-07-17,Indonesia,MS,4,0,35,Hongkong,France,Ng Ka Long Angus,0,Ng Ka Long Angus,0,21,13,21,9,0,0,42,22,2,0,2,0,5,3,4,1,1
554,Blibli_Indonesia_Open,2019-07-16,Indonesia,MS,4,0,35,Chinesetaipei,Thailand,Chou Tien Chen,4,Chou Tien Chen,0,21,12,21,11,0,0,42,23,2,0,8,0,7,3,6,0,1
555,Yonex_All_England_Open,2018-03-14,England,XD,6,0,48,Thailand,Hongkong,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",0,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",0,21,16,7,21,21,18,49,55,2,1,7,2,7,9,4,0,1
556,Blibli_Indonesia_Open,2019-07-18,Indonesia,MD,4,0,28,Indonesia,India,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",0,21,15,21,14,0,0,42,29,2,0,5,0,5,3,13,0,1
557,Yonex_All_England_Open,2019-03-06,England,MD,4,0,45,Chinesetaipei,Korea,"Liao Min Chun, Su Ching Heng",0,"Liao Min Chun, Su Ching Heng",0,21,17,21,14,0,0,42,31,2,0,4,0,5,3,1,1,1
558,Blibli_Indonesia_Open,2019-07-19,Indonesia,MS,4,0,49,Denmark,Malaysia,Anders Antonsen,0,Anders Antonsen,0,21,16,21,11,0,0,42,27,2,0,5,0,9,4,5,4,1
559,Yonex_All_England_Open,2019-03-08,England,WD,4,0,50,China,Indonesia,"Chen Qing Chen, Jia Yi Fan",5,"Chen Qing Chen, Jia Yi Fan",4,21,19,21,17,0,0,42,36,2,0,3,0,5,4,6,5,1
560,Yonex_All_England_Open,2019-03-07,England,WS,6,0,57,China,Thailand,He Bing Jiao,6,He Bing Jiao,0,15,21,21,15,21,14,57,50,2,1,3,1,5,5,14,2,1
561,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,6,0,46,Indonesia,Chinesetaipei,"Ricky Karandasuwardi, Angga Pratama",0,"Ricky Karandasuwardi, Angga Pratama",0,21,19,14,21,21,14,56,54,2,1,2,1,9,10,1,1,1
562,Victor_China_Open,2019-09-17,China,XD,4,0,26,China,Japan,"Zheng Si Wei, Huang Ya Qiong",1,"Zheng Si Wei, Huang Ya Qiong",0,21,12,21,12,0,0,42,24,2,0,3,0,6,3,3,0,1
563,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,38,Indonesia,Australia,"Nadya Melati, Tiara Rosalia Nuraidah",0,"Nadya Melati, Tiara Rosalia Nuraidah",0,21,15,22,20,0,0,43,35,2,0,6,0,4,3,1,0,1
564,Victor_China_Open,2019-09-18,China,WS,4,0,44,Thailand,India,Busanan Ongbamrungphan,0,Busanan Ongbamrungphan,8,21,10,21,17,0,0,42,27,2,0,3,0,7,4,6,3,1
565,Yonex_All_England_Open,2018-03-14,England,MS,4,0,33,Indonesia,Hongkong,Jonatan Christie,0,Jonatan Christie,0,21,7,21,13,0,0,42,20,2,0,2,0,8,3,4,1,1
566,Blibli_Indonesia_Open,2019-07-19,Indonesia,XD,4,0,32,China,Malaysia,"Wang Yi Lyu, Huang Dong Ping",2,"Wang Yi Lyu, Huang Dong Ping",0,21,4,21,15,0,0,42,19,2,0,3,0,11,2,3,3,1
567,Yonex_All_England_Open,2019-03-08,England,XD,6,0,59,Indonesia,Thailand,"Praveen Jordan, Melati Daeva Oktavianti",0,"Praveen Jordan, Melati Daeva Oktavianti",4,16,21,21,12,21,17,58,50,2,1,3,3,5,4,4,8,1
568,Blibli_Indonesia_Open,2019-07-18,Indonesia,WS,6,0,62,India,Denmark,Pusarla V. Sindhu,5,Pusarla V. Sindhu,0,21,14,17,21,21,11,59,46,2,1,6,2,8,3,7,1,1
569,Blibli_Indonesia_Open,2019-07-17,Indonesia,MS,4,0,38,India,Japan,Kidambi Srikanth,8,Kidambi Srikanth,0,21,14,21,13,0,0,42,27,2,0,3,0,6,3,6,4,1
570,Victor_China_Open,2019-09-17,China,MS,6,0,61,Japan,Denmark,Kanta Tsuneyama,0,Kanta Tsuneyama,6,10,21,21,14,21,16,52,51,2,1,2,1,8,8,1,6,1
571,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,50,Malaysia,Indonesia,"Chow Mei Kuan, Lee Meng Yean",0,"Chow Mei Kuan, Lee Meng Yean",0,21,16,21,16,0,0,42,32,2,0,3,0,5,4,2,0,1
572,Yonex_All_England_Open,2019-03-06,England,MS,6,0,55,China,Denmark,Lu Guang Zu,0,Lu Guang Zu,0,20,22,21,15,21,11,62,48,2,1,3,1,10,5,2,0,1
573,Victor_China_Open,2019-09-18,China,MD,4,0,39,Japan,Malaysia,"Hiroyuki Endo, Yuta Watanabe",6,"Hiroyuki Endo, Yuta Watanabe",0,21,14,21,17,0,0,42,31,2,0,4,0,6,3,2,0,1
574,Yonex_All_England_Open,2019-03-07,England,MS,4,0,35,Hongkong,India,Ng Ka Long Angus,0,Ng Ka Long Angus,0,21,12,21,17,0,0,42,29,2,0,3,0,8,5,3,2,1
575,Blibli_Indonesia_Open,2019-07-19,Indonesia,MS,4,0,39,Thailand,China,Kantaphon Wangcharoen,0,Kantaphon Wangcharoen,0,21,10,21,17,0,0,42,27,2,0,2,0,5,3,3,1,1
576,Blibli_Indonesia_Open,2019-07-18,Indonesia,MS,2,1,12,Denmark,China,Anders Antonsen,0,Anders Antonsen,2,7,6,0,0,0,0,7,6,1,0,0,0,3,3,3,6,1
577,Victor_China_Open,2019-09-19,China,MD,4,0,34,Japan,India,"Takeshi Kamura, Keigo Sonoda",4,"Takeshi Kamura, Keigo Sonoda",0,21,19,21,8,0,0,42,27,2,0,4,0,5,4,5,0,1
578,Victor_China_Open,2019-09-17,China,WS,4,0,46,Spain,Japan,Carolina Marin,0,Carolina Marin,4,21,16,21,18,0,0,42,34,2,0,4,0,4,5,10,8,1
579,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,34,Japan,Canada,"Mayu Matsumoto, Wakana Nagahara",1,"Mayu Matsumoto, Wakana Nagahara",0,21,12,21,18,0,0,42,30,2,0,5,0,8,3,4,0,1
580,Yonex_All_England_Open,2018-03-14,England,WS,4,0,45,Thailand,Scotland,Busanan Ongbamrungphan,0,Busanan Ongbamrungphan,0,21,15,21,19,0,0,42,34,2,0,5,0,6,5,8,1,1
581,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,4,0,31,China,China,"Li Jun Hui, Liu Yu Chen",3,"Li Jun Hui, Liu Yu Chen",0,21,17,21,12,0,0,42,29,2,0,3,0,5,3,2,2,1
582,Yonex_All_England_Open,2019-03-07,England,WD,4,0,39,Japan,Russia,"Shiho Tanaka, Koharu Yonemoto",7,"Shiho Tanaka, Koharu Yonemoto",0,21,15,21,9,0,0,42,24,2,0,2,0,6,4,1,0,1
583,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,4,0,37,Indonesia,Malaysia,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso",0,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso",0,21,15,21,18,0,0,42,33,2,0,4,0,4,3,1,0,1
584,Victor_China_Open,2019-09-18,China,WS,4,0,32,Chinesetaipei,Malaysia,Tai Tzu Ying,2,Tai Tzu Ying,0,21,9,21,16,0,0,42,25,2,0,4,0,6,3,6,0,1
585,Yonex_All_England_Open,2019-03-06,England,MD,4,0,25,Chinesetaipei,Thailand,"Lee Yang, Wang Chi-Lin",0,"Lee Yang, Wang Chi-Lin",0,21,11,21,16,0,0,42,27,2,0,3,0,4,2,2,1,1
586,Victor_China_Open,2019-09-19,China,MS,4,0,51,Chinesetaipei,China,Chou Tien Chen,2,Chou Tien Chen,0,21,19,21,18,0,0,42,37,2,0,3,0,4,3,3,2,1
587,Blibli_Indonesia_Open,2019-07-18,Indonesia,WS,4,0,35,Japan,Hongkong,Akane Yamaguchi,4,Akane Yamaguchi,0,21,19,21,15,0,0,42,34,2,0,9,0,6,4,4,1,1
588,Blibli_Indonesia_Open,2019-07-19,Indonesia,WD,4,0,35,Korea,Japan,"Lee So Hee, Shin Seung Chan",6,"Lee So Hee, Shin Seung Chan",1,21,13,21,11,0,0,42,24,2,0,2,0,5,4,7,3,1
589,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,6,0,47,Japan,China,Akane Yamaguchi,4,Akane Yamaguchi,0,18,21,21,10,21,15,60,46,2,1,4,2,7,6,4,7,1
590,Victor_China_Open,2019-09-17,China,MD,6,0,60,Japan,Malaysia,"Takeshi Kamura, Keigo Sonoda",4,"Takeshi Kamura, Keigo Sonoda",0,15,21,21,13,21,16,57,50,2,1,6,2,7,4,2,0,1
591,Victor_China_Open,2019-09-18,China,XD,4,0,44,Thailand,Indonesia,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",4,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",0,21,14,21,19,0,0,42,33,2,0,2,0,5,4,6,0,1
592,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,4,0,45,Japan,Chinesetaipei,"Shiho Tanaka, Koharu Yonemoto",7,"Shiho Tanaka, Koharu Yonemoto",0,21,17,21,15,0,0,42,32,2,0,3,0,3,4,1,0,1
593,Yonex_All_England_Open,2019-03-07,England,MS,4,0,52,Japan,Japan,Kanta Tsuneyama,0,Kanta Tsuneyama,0,21,19,21,13,0,0,42,32,2,0,3,0,6,3,1,4,1
594,Yonex_All_England_Open,2018-03-14,England,XD,4,0,42,Netherlands,Denmark,"Jacco Arends, Selena Piek",0,"Jacco Arends, Selena Piek",0,24,22,21,18,0,0,45,40,2,0,8,0,5,4,2,0,1
595,Blibli_Indonesia_Open,2019-07-19,Indonesia,XD,4,0,33,China,England,"Zheng Si Wei, Huang Ya Qiong",1,"Zheng Si Wei, Huang Ya Qiong",0,21,12,21,13,0,0,42,25,2,0,7,0,6,6,4,0,1
596,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,4,0,37,Japan,Indonesia,"Mayu Matsumoto, Wakana Nagahara",1,"Mayu Matsumoto, Wakana Nagahara",0,21,12,21,17,0,0,42,29,2,0,2,0,6,7,1,0,1
597,Victor_China_Open,2019-09-19,China,MS,4,0,37,Japan,Indonesia,Kento Momota,1,Kento Momota,0,21,10,21,11,0,0,42,21,2,0,2,0,6,3,9,3,1
598,Blibli_Indonesia_Open,2019-07-16,Indonesia,MD,4,0,29,China,China,"He Ji Ting, Tan Qiang",0,"He Ji Ting, Tan Qiang",0,21,14,21,18,0,0,42,32,2,0,7,0,5,4,2,0,1
